,time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv
13,1649620800,2022-04-10 13:00,31.5,88.7,1,{},10.5,16.9,241,WSW,1005.0,29.69,0.0,0.0,16,1,29.3,84.7,31.5,88.7,29.3,84.7,2.4,36.3,0,0,0,0,10.0,6.0,12.1,19.4,8.0
14,1649624400,2022-04-10 14:00,31.1,88.0,1,{},16.6,26.6,244,WSW,1004.0,29.66,0.0,0.0,15,20,28.9,84.0,31.1,88.0,28.9,84.0,1.2,34.2,0,0,0,0,10.0,6.0,19.0,30.6,8.0
15,1649628000,2022-04-10 15:00,31.2,88.2,1,{},17.2,27.7,246,WSW,1003.0,29.63,0.0,0.0,13,99,28.9,84.0,31.2,88.2,28.9,84.0,-0.3,31.5,0,0,0,0,10.0,6.0,19.9,32.0,7.0
16,1649631600,2022-04-10 16:00,33.9,93.0,1,{},17.7,28.4,244,WSW,1002.0,29.6,0.0,0.0,12,5,31.9,89.4,33.9,93.0,31.9,89.4,0.6,33.1,0,0,0,0,10.0,6.0,20.4,32.8,8.0
17,1649635200,2022-04-10 17:00,31.1,88.0,1,{},18.1,29.2,241,WSW,1002.0,29.58,0.0,0.0,11,94,28.9,84.0,31.1,88.0,28.9,84.0,-2.4,27.7,0,0,0,0,10.0,6.0,20.8,33.5,7.0
18,1649638800,2022-04-10 18:00,30.8,87.4,1,{},20.1,32.4,241,WSW,1001.0,29.57,0.0,0.0,11,17,28.6,83.5,30.8,87.4,28.6,83.5,-3.6,25.5,0,0,0,0,10.0,6.0,23.0,37.1,8.0
19,1649642400,2022-04-10 19:00,30.7,87.3,0,{},20.1,32.4,242,WSW,1001.0,29.57,0.0,0.0,10,1,28.5,83.3,30.7,87.3,28.5,83.3,-4.2,24.4,0,0,0,0,10.0,6.0,23.0,37.1,1.0
20,1649646000,2022-04-10 20:00,28.7,83.7,0,{},16.8,27.0,259,W,1002.0,29.59,0.0,0.0,10,0,26.6,79.9,28.7,83.7,26.6,79.9,-6.2,20.8,0,0,0,0,10.0,6.0,21.5,34.6,1.0
21,1649649600,2022-04-10 21:00,26.8,80.2,0,{},12.5,20.2,289,WNW,1003.0,29.63,0.0,0.0,8,6,25.1,77.2,26.8,80.2,25.1,77.2,-10.1,13.8,0,0,0,0,10.0,6.0,16.8,27.0,1.0
22,1649653200,2022-04-10 22:00,25.3,77.5,0,{},6.9,11.2,284,WNW,1004.0,29.65,0.0,0.0,9,22,24.0,75.2,25.3,77.5,24.0,75.2,-9.2,15.4,0,0,0,0,10.0,6.0,10.5,16.9,1.0
23,1649656800,2022-04-10 23:00,24.6,76.3,0,{},7.2,11.5,227,SW,1005.0,29.67,0.0,0.0,12,85,23.5,74.3,24.6,76.3,23.5,74.3,-6.9,19.6,0,0,0,0,10.0,6.0,11.2,18.0,1.0
0,1649660400,2022-04-11 00:00,23.7,74.7,0,{},6.5,10.4,234,SW,1005.0,29.67,0.0,0.0,16,20,23.0,73.4,23.7,74.7,23.0,73.4,-3.5,25.7,0,0,0,0,10.0,6.0,10.5,16.9,1.0
1,1649664000,2022-04-11 01:00,23.0,73.4,0,{},7.6,12.2,252,WSW,1005.0,29.68,0.0,0.0,22,6,22.8,73.0,23.0,73.4,22.8,73.0,0.0,32.0,0,0,0,0,10.0,6.0,12.1,19.4,1.0
2,1649667600,2022-04-11 02:00,22.3,72.1,0,{},4.7,7.6,235,SW,1005.0,29.68,0.0,0.0,23,0,22.6,72.7,22.3,72.1,22.6,72.7,0.3,32.5,0,0,0,0,10.0,6.0,7.6,12.2,1.0
3,1649671200,2022-04-11 03:00,21.9,71.4,0,{},3.4,5.4,198,SSW,1005.0,29.68,0.0,0.0,24,0,21.9,71.4,21.9,71.4,22.5,72.5,0.2,32.4,0,0,0,0,10.0,6.0,5.6,9.0,1.0
4,1649674800,2022-04-11 04:00,21.3,70.3,0,{},3.6,5.8,151,SSE,1005.0,29.68,0.0,0.0,25,0,21.3,70.3,21.3,70.3,22.4,72.3,0.3,32.5,0,0,0,0,10.0,6.0,5.8,9.4,1.0
5,1649678400,2022-04-11 05:00,20.6,69.1,0,{},3.6,5.8,133,SE,1006.0,29.69,0.0,0.0,25,0,20.6,69.1,20.6,69.1,20.6,69.1,0.1,32.2,0,0,0,0,10.0,6.0,5.8,9.4,1.0
6,1649682000,2022-04-11 06:00,20.0,68.0,0,{},3.8,6.1,139,SE,1006.0,29.7,0.0,0.0,26,0,20.0,68.0,20.0,68.0,20.0,68.0,-0.2,31.6,0,0,0,0,10.0,6.0,6.0,9.7,1.0
7,1649685600,2022-04-11 07:00,19.5,67.1,1,{},2.5,4.0,147,SSE,1006.0,29.71,0.0,0.0,27,0,19.5,67.1,19.5,67.1,19.5,67.1,-0.2,31.6,0,0,0,0,10.0,6.0,4.0,6.5,5.0
8,1649689200,2022-04-11 08:00,20.1,68.2,1,{},2.5,4.0,131,SE,1007.0,29.73,0.0,0.0,27,0,20.1,68.2,20.1,68.2,20.1,68.2,0.6,33.1,0,0,0,0,10.0,6.0,3.4,5.4,6.0
9,1649692800,2022-04-11 09:00,21.3,70.3,1,{},4.3,6.8,150,SSE,1007.0,29.74,0.0,0.0,27,0,21.3,70.3,21.3,70.3,22.7,72.9,1.5,34.7,0,0,0,0,10.0,6.0,4.9,7.9,6.0
10,1649696400,2022-04-11 10:00,22.3,72.1,1,{},3.8,6.1,173,S,1008.0,29.75,0.0,0.0,25,0,22.9,73.2,22.3,72.1,22.9,73.2,1.6,34.9,0,0,0,0,10.0,6.0,4.5,7.2,6.0
11,1649700000,2022-04-11 11:00,25.6,78.1,1,{},3.6,5.8,200,SSW,1008.0,29.76,0.0,0.0,23,0,24.5,76.1,25.6,78.1,24.5,76.1,2.8,37.0,0,0,0,0,10.0,6.0,4.0,6.5,7.0
12,1649703600,2022-04-11 12:00,26.6,79.9,1,{},4.7,7.6,224,SW,1007.0,29.74,0.0,0.0,20,0,24.9,76.8,26.6,79.9,24.9,76.8,1.7,35.1,0,0,0,0,10.0,6.0,5.4,8.6,7.0
13,1649707200,2022-04-11 13:00,28.8,83.8,1,{},6.3,10.1,237,WSW,1006.0,29.72,0.0,0.0,18,0,26.7,80.1,28.8,83.8,26.7,80.1,1.9,35.4,0,0,0,0,10.0,6.0,7.2,11.5,7.0
14,1649710800,2022-04-11 14:00,30.5,86.9,1,{},7.8,12.6,239,WSW,1005.0,29.69,0.0,0.0,15,0,28.3,82.9,30.5,86.9,28.3,82.9,1.4,34.5,0,0,0,0,10.0,6.0,8.9,14.4,8.0
15,1649714400,2022-04-11 15:00,32.6,90.7,1,{},16.1,25.9,240,WSW,1004.0,29.65,0.0,0.0,13,0,30.4,86.7,32.6,90.7,30.4,86.7,0.8,33.4,0,0,0,0,10.0,6.0,18.6,29.9,8.0
16,1649718000,2022-04-11 16:00,33.0,91.4,1,{},19.5,31.3,241,WSW,1003.0,29.62,0.0,0.0,14,0,30.9,87.6,33.0,91.4,30.9,87.6,1.6,34.9,0,0,0,0,10.0,6.0,22.4,36.0,8.0
17,1649721600,2022-04-11 17:00,32.3,90.1,1,{},19.9,32.0,240,WSW,1002.0,29.59,0.0,0.0,14,0,30.1,86.2,32.3,90.1,30.1,86.2,1.1,34.0,0,0,0,0,10.0,6.0,22.8,36.7,8.0
18,1649725200,2022-04-11 18:00,30.7,87.3,1,{},23.0,37.1,238,WSW,1002.0,29.59,0.0,0.0,15,0,28.5,83.3,30.7,87.3,28.5,83.3,1.2,34.2,0,0,0,0,10.0,6.0,26.4,42.5,8.0
19,1649728800,2022-04-11 19:00,28.3,82.9,0,{},22.6,36.4,230,SW,1003.0,29.6,0.0,0.0,16,0,26.3,79.3,28.3,82.9,26.3,79.3,0.3,32.5,0,0,0,0,10.0,6.0,25.9,41.8,1.0
20,1649732400,2022-04-11 20:00,25.9,78.6,0,{},20.1,32.4,221,SW,1003.0,29.62,0.0,0.0,20,0,24.4,75.9,25.9,78.6,24.4,75.9,1.0,33.8,0,0,0,0,10.0,6.0,23.3,37.4,1.0
21,1649736000,2022-04-11 21:00,24.5,76.1,0,{},19.2,31.0,215,SW,1004.0,29.64,0.0,0.0,22,0,23.6,74.5,24.5,76.1,23.6,74.5,1.2,34.2,0,0,0,0,10.0,6.0,22.8,36.7,1.0
22,1649739600,2022-04-11 22:00,23.4,74.1,0,{},15.7,25.2,208,SSW,1004.0,29.66,0.0,0.0,24,0,23.2,73.8,23.4,74.1,23.2,73.8,1.6,34.9,0,0,0,0,10.0,6.0,19.2,31.0,1.0
23,1649743200,2022-04-11 23:00,22.9,73.2,0,{},11.6,18.7,202,SSW,1004.0,29.66,0.0,0.0,25,0,23.1,73.6,22.9,73.2,23.1,73.6,2.0,35.6,0,0,0,0,10.0,6.0,14.8,23.8,1.0
0,1649746800,2022-04-12 00:00,22.0,71.6,0,{},8.9,14.4,210,SSW,1004.0,29.65,0.0,0.0,27,0,22.9,73.2,22.0,71.6,22.9,73.2,2.0,35.6,0,0,0,0,10.0,6.0,12.5,20.2,1.0
1,1649750400,2022-04-12 01:00,21.6,70.9,0,{},8.5,13.7,211,SSW,1004.0,29.65,0.0,0.0,28,2,21.6,70.9,21.6,70.9,22.9,73.2,2.3,36.1,0,0,0,0,10.0,6.0,12.1,19.4,1.0
2,1649754000,2022-04-12 02:00,20.9,69.6,0,{},11.0,17.6,212,SSW,1004.0,29.65,0.0,0.0,30,2,20.9,69.6,20.9,69.6,20.9,69.6,2.9,37.2,0,0,0,0,10.0,6.0,15.4,24.8,1.0
3,1649757600,2022-04-12 03:00,19.9,67.8,0,{},16.6,26.6,220,SW,1004.0,29.66,0.0,0.0,36,0,19.9,67.8,19.9,67.8,19.9,67.8,4.5,40.1,0,0,0,0,10.0,6.0,22.4,36.0,1.0
4,1649761200,2022-04-12 04:00,17.8,64.0,0,{},18.6,29.9,239,WSW,1006.0,29.7,0.0,0.0,45,2,17.8,64.0,17.8,64.0,17.8,64.0,5.6,42.1,0,0,0,0,10.0,6.0,24.2,38.9,1.0
5,1649764800,2022-04-12 05:00,16.2,61.2,0,{},16.8,27.0,246,WSW,1006.0,29.72,0.0,0.0,50,4,16.2,61.2,16.2,61.2,16.2,61.2,5.8,42.4,0,0,0,0,10.0,6.0,22.1,35.6,1.0
6,1649768400,2022-04-12 06:00,15.4,59.7,0,{},15.4,24.8,245,WSW,1007.0,29.73,0.0,0.0,53,5,15.4,59.7,15.4,59.7,15.4,59.7,6.0,42.8,0,0,0,0,10.0,6.0,21.3,34.2,1.0
7,1649772000,2022-04-12 07:00,15.1,59.2,1,{},15.2,24.5,249,WSW,1008.0,29.75,0.0,0.0,54,8,15.1,59.2,15.1,59.2,15.1,59.2,5.8,42.4,0,0,0,0,10.0,6.0,20.8,33.5,5.0
8,1649775600,2022-04-12 08:00,15.9,60.6,1,{},13.6,22.0,249,WSW,1008.0,29.78,0.0,0.0,51,10,15.9,60.6,15.9,60.6,15.9,60.6,5.9,42.6,0,0,0,0,10.0,6.0,15.7,25.2,5.0
9,1649779200,2022-04-12 09:00,16.9,62.4,1,{},12.8,20.5,238,WSW,1009.0,29.79,0.0,0.0,49,10,16.9,62.4,16.9,62.4,16.9,62.4,6.0,42.8,0,0,0,0,10.0,6.0,14.8,23.8,5.0
10,1649782800,2022-04-12 10:00,17.9,64.2,1,{},12.8,20.5,234,SW,1009.0,29.8,0.0,0.0,42,26,17.9,64.2,17.9,64.2,17.9,64.2,4.9,40.8,0,0,0,0,10.0,6.0,14.8,23.8,5.0
11,1649786400,2022-04-12 11:00,19.5,67.1,1,{},15.0,24.1,247,WSW,1010.0,29.81,0.0,0.0,36,25,19.5,67.1,19.5,67.1,19.5,67.1,4.0,39.2,0,0,0,0,10.0,6.0,17.2,27.7,5.0
12,1649790000,2022-04-12 12:00,19.8,67.6,1,{},11.6,18.7,273,W,1010.0,29.81,0.0,0.0,39,26,19.8,67.6,19.8,67.6,19.8,67.6,5.4,41.7,0,0,0,0,10.0,6.0,13.4,21.6,5.0
13,1649793600,2022-04-12 13:00,20.5,68.9,1,{},10.7,17.3,296,WNW,1010.0,29.81,0.0,0.0,38,23,20.5,68.9,20.5,68.9,20.5,68.9,5.5,41.9,0,0,0,0,10.0,6.0,12.3,19.8,6.0
14,1649797200,2022-04-12 14:00,21.0,69.8,1,{},8.3,13.3,291,WNW,1009.0,29.8,0.0,0.0,31,12,21.0,69.8,21.0,69.8,21.0,69.8,3.4,38.1,0,0,0,0,10.0,6.0,9.6,15.5,6.0
15,1649800800,2022-04-12 15:00,22.1,71.8,1,{},8.5,13.7,285,WNW,1008.0,29.77,0.0,0.0,27,7,23.0,73.4,22.1,71.8,23.0,73.4,2.3,36.1,0,0,0,0,10.0,6.0,9.8,15.8,6.0
16,1649804400,2022-04-12 16:00,24.2,75.6,1,{},12.1,19.4,275,W,1007.0,29.74,0.0,0.0,23,16,23.6,74.5,24.2,75.6,23.6,74.5,1.7,35.1,0,0,0,0,10.0,6.0,13.9,22.3,6.0
17,1649808000,2022-04-12 17:00,26.5,79.7,1,{},18.6,29.9,265,W,1007.0,29.73,0.0,0.0,15,3,24.8,76.6,26.5,79.7,24.8,76.6,-2.6,27.3,0,0,0,0,10.0,6.0,21.5,34.6,7.0
18,1649811600,2022-04-12 18:00,26.2,79.2,1,{},18.3,29.5,268,W,1007.0,29.73,0.0,0.0,11,0,24.6,76.3,26.2,79.2,24.6,76.3,-6.7,19.9,0,0,0,0,10.0,6.0,21.0,33.8,7.0
19,1649815200,2022-04-12 19:00,25.5,77.9,0,{},19.2,31.0,278,W,1007.0,29.75,0.0,0.0,9,0,24.1,75.4,25.5,77.9,24.1,75.4,-10.3,13.5,0,0,0,0,10.0,6.0,22.1,35.6,1.0
20,1649818800,2022-04-12 20:00,21.4,70.5,0,{},18.1,29.2,285,WNW,1008.0,29.77,0.0,0.0,7,0,21.4,70.5,21.4,70.5,21.8,71.2,-15.9,3.4,0,0,0,0,10.0,6.0,21.3,34.2,1.0
21,1649822400,2022-04-12 21:00,20.2,68.4,0,{},17.2,27.7,295,WNW,1009.0,29.8,0.0,0.0,7,0,20.2,68.4,20.2,68.4,20.2,68.4,-17.0,1.4,0,0,0,0,10.0,6.0,21.3,34.2,1.0
22,1649826000,2022-04-12 22:00,19.2,66.6,0,{},15.7,25.2,316,NW,1011.0,29.85,0.0,0.0,7,0,19.2,66.6,19.2,66.6,19.2,66.6,-17.5,0.5,0,0,0,0,10.0,6.0,20.8,33.5,1.0
23,1649829600,2022-04-12 23:00,18.5,65.3,0,{},12.3,19.8,334,NNW,1012.0,29.88,0.0,0.0,7,1,18.5,65.3,18.5,65.3,18.5,65.3,-17.9,-0.2,0,0,0,0,10.0,6.0,16.8,27.0,1.0
